ID,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,neutral
Sent-830,"""#انفرادتعرف على عروض #مهرجان_القاهرة_السينمائى.. اليومhttps://t.co/cOmizFZqWk https://t.co/QbA8CDuktA""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02559,انت مصري أذن انت بائس و حزين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00055,هسا اذا تزوجت 👰👨\nوزوجي صرخ علي😬\nعادي اضربو👊 أو اعمل حالي كيوت وابكي😢\n\nيربي شسوووي😐.🚶 😂😂😂😂😂😂\n\n#شمس_المحتارة 🌚,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-04254,انا عايزة صاحب زي أكرم حسني في #ريح_المدام  😂😂 كل ما اقول ان ضعت يقول بالعكس يا \nسلطانية 😂😂😂😂\n#بهجت #سلطان 😂😂💙💙,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-114,"""من مساكن #هنانو في أحياء شرق #حلب التي حررها #الجيش_السوري وحلفائه من رجس #الإرهاب و #الإرهابيين https://t.co/MJa74Z9MQZ""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01922,١ حبيبي وأخيرا جا هاليوم اللي انتظره من زمان جا هاليوم و جا معاه كل شعور حلو 🌟 كل عام و انت بخير ي ملاكي - #ميلاد_العتيبي٧٦٧,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04233,تحس إن الحب شين لما تستمر بحب شخص كسر في خاطرك مليون مره :( ( #حزن #لطم #نكد,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02469,@mohsen_4a ايوه غاضبه، لا تحسب نفسك انك تستفز ،حرب الخليج فين كنت؟؟؟جاوب🤔😏,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-399,صفوت حجازي: و سوف تصبح العريش عاصمة للولايات العربية المتحدةبس نتلايم عليها الاول,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03654,أنا بخير دايماً لأن لا أحد يعلم بـ الذبول الذي\nيسكُن داخلي لي حين كنت اتظاهر أمامهم بـ الصلابه..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-01434,يا ويل انا مجنون خوفي من هجره ✨,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-04109,@mod6rb\nمضطرب الله يسعدك محتاجه وظيفه عن بعد مدخلة بيانات او مسؤولة عن مواقع تواصل اي شىء ضروري لظروفي متأمله رتويت فقط ممكن يغير شىء كثير🙏🏼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03257,@RadiniaHatter بصير تستمتعي بالعطلة عند أهلك؟ توكلي ملوخية حد الإشباع؟ \nبلا جامعة بلا هم استمتعي 😂💃🏻,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-635,"""RT @almanarnews: 🔶 الخارجية الاميركية: جميع القوات الدولية الموجودة في العراق يجب ان تكون بموافقة الحكومة العراقية وتحت مظلة التحالف.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00745,أنت قلت شيء وبديت هالمصخره ، تحمل كل نقد لاذع يجيك، وأنا رأيت نقده بناء، لكن وش نرجوا من ناس مايهمها الا التفاهات ..,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03524,كنت كائن خائف مرتجف متأهب لأي سقوط مفاجئ أما الآن فأنا أدرك أن بالقرب من أيامي ثقب كبير ثقب سوف يسحبني ببشاعة وسأقاومه,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04119,يارب أشفي أمي من كل آلم ومن كل وجع اللهم أسعدها وأرزقها الرأحه وأطل بعمرها❤️❤️,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01108,كان الرسول عليه الصلاة والسلام أثقل الناس هما لكنه كان أكثرهم رضا وإبتسامة صباحكم أبتسامة لاتفارقكم #حروف_وقهوة #أقصى_المحاني,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03192,اللهم اجعل دموعنا دموع فرحة لا دموع ندم أو حسرة,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03336,ال 'ديجافو' بدأ يكتر معايا اليومين دول بشكل مبالغ ☹️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03598,@BahyOsama @AhMed_Raouff امين .. عايز اقولك اطلعوا اشتكوا طالما الموضوع جماعي كدا بس الواحد عارف اللي فيها .. يالا ربنا ينتقم منهم,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02224,انتو بعد تتنرفزون لين احد حاط رنته رنة المنبه و لا انا فيني خلل🙂😤💔,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02620,ترقب الاثاره والتشويق,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01006,#الفرحه_انك تعرف ان ربنا راضي عنك وميكنش غاضب عليك ❤,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03324,هناك من ينتظر جمال ابتسامتك ليسعد بها قلبه فلا تبخل عليه بها #ابتسامه #ابتسامة #سعاده #سعادة #جمال #تفاؤل #ثقة_بالنفس,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-04298,الف الف مبروك للشاعر/محمد بن مصوي اتمنى لك التوفيق والنجاح وباذن الله تعالى المركز الاول 🌹 #جائزة_كتارا_لشاعر_الرسول,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01394,كان فيه بنات ف محب النهارده ماشيين يفرقعوا صواريخ تحت الناس,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sent-1438,محتاجة ألبس فستان جديد فشخ 🙏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-340,"""RT @shahooda73: تفقدوا أحوال جيرانكم وأقاربكم ومن تعرفون قبل رمضان فكم من ابواب خلفها 《 فقراء 》﴿ يَحسبهمُ الجاهل أَغْنِيَاءَ مِنَ التَّعَ…""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03231,@Salameh76 مو زعلانة بس ساخطة لأنه ما لقيت أجوبة 🤷🏽‍♀️🤦🏽‍♀️,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-03480,واضح إن يومي سعيد 💐 💚,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00171,هيك يعني لجماعة#صباح_الخير جريمة مروعة في جناتا أب يقتل ابنته وزوجته ثم يطلق النار على نفسه بس هيك,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1061,"البديل | البديل "" أبو الفتوح: توريط الجيش في السياسة أكثر من اللازم خطر على الأمن القومي",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01168,و بعدين يعني مااا اشوف المسلسل 😤,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03205,وكأن الرافعي يصف حالي 😆 عندما قال : فوالله إن الحب خير محاسني** ووالله إن الحب شر عيوبي - يشعر بالحماسة,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-00200,اشتريت للعيال حلويات وهدوم  العيد \nاشتريت اللحمة بتاعة بعد العيد \nاشتريت علف الحيوانات في المزرعة \nعليا النعمة ولا اشتريت حاجة لنفسي \n😢😢,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2018-Ar-00496,بعض الدول نكست اعلامها تضامنا مع مصر وضحايا #المنيا وبعضهم اعلن الحداد ، الا يوجد في #مصر من يتضامن مع مصر ويقول لفضائياتها : عيب ?!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03220,#مهند_الفلسطيني_يشتمنا_ونكرمه1 طيب مهند وبياخذ جزاه واللي يتصورون معه وش جزاهم كل تيس يمسك معزاه اللي تتصور مع الغريب مثل عبادي او غيره,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00986,تشير دراسات السلوك البشري أن حالة الهلع التي تصيبك عند فقدان جوالك تشبه تلك التي تصيبك عند التعرض لحادث كاد أن يودي بحياتك\nحصلت معايا والله,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1477,نصيحه https://t.co/8AFJyiLpdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01243,و الله فرحة ان المحاضرة اتلغت متتوصفش #انشكاح 😂 😍,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02526,جدتي أنت التي رحيلك أنزل دمعة أبي فآلمني 💔 فيا رب بقدر حب أبي لها اغفر لها وتجاوز عنها واجمعنا بها في مستقر رحمتك #تغريدات_المتوفين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02977,ثم يحن الله على عبده يرى عينيه ويعلم سريرته فيغمره بالرضا كأن ما اوجعه ماكان وماحدث💙,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-00052,@NOOO_NO_NO مااقدر اسهى عنه \nبالفرح احس بغصه لأنه مو معنا,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02783,#قااالولي عشان توقعها في حبك #ضحكها ~_|~\nو اول ما #ضحكت انا اللي وقعت💖😍💖\n❤...#اصل_الحكايه...,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-707,"""اخبار الدوري الاسباني - توران: توصلت بعرض بقيمة 50 مليون وهذا رد برشلونة https://t.co/BFjZQRGwnc""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03559,زيزي كان لازم تاخد الم على وشها انها بتعامل الوسخة آية بالأدب دا و استفزتني جدا ومش طايقة ضعفها و استهوانها بكرامتها كدا #لا_تطفئ_الشمس,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1236,اَلسَّلَامُ عَلَيْكَ يَا غَرِيْبَ الْغُرَبَاۤءِ، اَلسَّلَامُ عَلَيْكَ يَا مُعِيْنَ الضُّعَفَاۤءِ وَالْفُقَرَاۤءِ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02865,ابي حمام بغرفتي عشان اتروش و أخرج و مايكون قدامي ناس لاني صرت أخاف اذا تروشت و طلعت و لقيت قدامي أحد أو سمعته يسولف.\nمدري شعور يضايق ويخوف,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03953,لا أملك اليوم ما هو مهم لأخبرك عنه غير أني ضجر و مستسلم تقريبا و لا أملك شيء,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02400,تقارير #شبيغل #الالمانية عن #الموصل موجعة حد الحقد الذي يفوق كل وصف!,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03927,من عواقب المعاصي خوف في القلب واضطراب #كآبة دائمة نكد في المعيشة #فإن له معيشة ضنكا حجاب بين العبد وربه,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1281,"""فلسطين اليوم – عقدة إخفاق إسرائيل بحرب أكتوبر: الموساد يتهم “أمان” https://t.co/1uyGI6RuIQ https://t.co/SGmZJeToWs""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01806,الإزعاج الحاصل من خلال مكبرات الصوت حيث تتداخل الأصوات لقرب المساجد بعضها لبعض وكذلك ازعاج جيران المسجد دون مراعاة المرضى والأطفال,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00720,حانق هذا الليل منزعج,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sent-1488,@Marwa_101 تصير كثير، ماله دخل محمد بن سلمان! كثير أجانب يدّعون أنهم أسلموا ويزوروا مكة والمدينة لغرض الفضول لا غير، شفت قبله واحد كندي.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-04333,خايف من ايه مرعوب من نفسى 💔,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01201,كانت لحظه مروعه بحق، كنت بثالث متوسط، حسبتني خلاص هذي نهايتي!😭💔\nوالمشكله ما كان أحد حولي!! بس رحمة ربي، بآخر نفس خلاني اتمسك بحبل كان فاصل,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01774,@CelebsArabic وش ذا الصراخ فقع اذني كنت لابس السماعات😠,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01341,"لكل شخص يتكلم ويفتي من راسه عن الحرب ويخوفنا ""الله يسلط عليك""",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02635,الحمدلله اذا حسيت اني مرضيه ربي احس بسعاده داخليه ليت اللذي بيني وبين الله عامر واالذي بيني وبين الناس خراب,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03935,صارلي يومين داشه بحالة توتر :),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1479,من يحُبك في أسوأ لحظاتك تحديدًا؟,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-261,"""RT @zugailamm: اسمعوا هذا الكلام عن حلقات تحفيظ القرآن التي اتُّهمت من إعلامنا بكل أنواعه وصوره بتفريخ الإرهاب والذي جنينا بسببه #قانون_جاس…""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-373,بريك دانس بلو اور😭😭😭😭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03492,رغبه قويه اعرف أخبار شخص انقعطت لمدة طويله فضول لا اكثر ولا اقل 😪,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02636,قلت أسوأ بوس مش أصعب بوس الاثنين الأولين سهلين الثالث غبي وينرفز لأنها تحرك يدينها مثل المسعورة,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-1241,لا تتوسل ودا باردا // ولا تسأل وصلا متكلفا // ولا تنتظر مجئ من لا يجئ // تقدم بعقلك وتراجع بقلبك //,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01958,محدش ينكر إن الكآبة بتبقي attractive برضه 😌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sent-512,"""#الناتو سيجتمعون من اجل مراقبة تحركات #تركيا مؤخرا وتقاربها مع #روسيا في حال تتطور سيتم اقصائها مرحليا""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02879,عيد ميلاد سعيد للفنانة الجميلة قمر طارق من الاردن من محبيكي و متابع لجميع أعمالك الفنية,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01411,#مسلم_البراك : أرعبوا الناس وأصبح كل كويتي وكويتية يخشى على سحب جنسيته #الكويت,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-00921,متل مانزل #مطر بنص الصيف ✋ رح يجي فرح 😍 بنص الوجع بهالايام الفضيله 💔 انتوو بس قولو #ياارب 👐 ❤,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-02324,#موامره_قطريه_علي_السعوديه ياي انا خايف وكتير مرعوب بقلم/رومنصي حنون,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04326,المهم مبروك الدرع مش عايزين نخرج عن احتفالية الدرع و لا عزاء للأندية الاخرى,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02760,دكتور \nخير ياباشا تحت أمرك \nده بيدلع يادكتور\nأنا بحس فى ايدى بتنميل وأنا بحركها والسبابة مبعرفش احركه \nايه حصلك 😱 \nأبدا الحمار عضنى فيها😂😂,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-03501,واضح انه المجرمين واعدائي ميعرفونيش كويس غضبي\nملوش حدود .....,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04302,@sallma05 @teacher_rig#s اولاً اسمها تذمر مو تضمر!! بعدين واضح انك ماتعرفي اي شي عن البعد عن الاهل والاولاد لسنوات فقولي خيراً او اصمتي,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-184,قمة السخوية عندما تكون هناك مدرسة اسمها “رياض الصالحين “ عند التحلية !!   #آيروني,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03354,حسبي على الي خذاك مني وغير أطباعك 💔 #خيبت_ظني #جرح #عتاب #الم,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1476,"""#ج_س_ك#مكتب_حلب_عامر_الاسدعاجل / حلب تتحرر أعداد من أفراد عائلات المسلحين الخارجين من الأحياء الشرقية لحلب... https://t.co/zNBb9pTl5J""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01614,@ALMISNID بارك الله فيك يا دكتور وفي علمكم، لكن أنت أرعبتنا الحين .. كيف رؤية الماضي .. ممكن شوية توضيح ..,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1385,"""حلف الناتو  يبحث تعزيز العلاقات مع الاتحاد الأوروبي https://t.co/r7b9fvHDZz https://t.co/TfCTg7kgQN""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-354,"""@Roation غوتشي .. صباح النور""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1284,"""RT @msstol: اذا تذكرت انك بتداوم لين ٢٠ رمضان : https://t.co/UdmtgCZpMI""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01216,أصحابي هم عيدي وعيدالسنين هم بسمة فرح وفرحة عمر كل عام وانتو معاي 👭 ❤❤,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-873,هناك أساسيات في قرار #مقاطعة_قطر :- الدول المقاطعة هي (السعودية ومصر والامارات والبحرين) دول مجموعة اعلنت المقاطعة ولن تتراجع دوله او دولتين دون باقي الدول- المقاطعة هي نتيجة بأسباب جوهرية وقوية بالنسبة للدول المقاطعة ولن يتم الغاء المقاطعة إلا بانتفاء هذه الاسباب,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1130,"""هواتف نوكيا الذكية بنظام أندرويد قادمة نهاية العام الحالي https://t.co/nWLiEEXeW3""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02041,#اعيادنا_اثنين اللهم اهدنا اللهم اهدنا اللهم اهدنا هداية لا نرتد بعدها ابدا واسعدنا سعادة لا نشقى بعدها أبدا,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03959,عاهدي نفسك أن تكوني أقوى من أن يعكر شيء راحة بالك وأن تكوني أوعى من أن تغضبي وأنبل من أن تقلقي وأقوى من أن تخافي 🌼 🌼,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-1419,الاعلامي المحترم يوسف الحسيني يطالب بإعادة فتح التحقيق في حريق مسرح قصر ثقافة بني سويف2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-04055,تعالجتي عند دكتور طيب ترى انتي عندك نوبات هلع وقلق واعراض نفس جسديه وعندك شعور بالغربه عن الذات وهذا كله علاجه بسيط,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-1371,الو عادي تصيري بنتي؟ اذا موافقه حطي نجمه😔. @ETH1s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03994,أسوأ ما في الإعتذار ارتباك كلماتك أثناء التحدث وأجمل ما فيه شجاعتك على المبادرة وهزيمتك لكبرياء يمنعك من تقديمه,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04027,صباح الخير لإبتسامة أمي لصديقتي المفضله لكل تلك الأشياء الصغيرة التي تزرع بدواخلنا سعادة عظيمة صباح الخير للعالم أجمع🕊 💛,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00145,@FaretAlbet ما عم عيط هااااا 😤,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-Ar-04025,طفح السرور عليّ حتى أنه\nمن فرطِ ما قد سرني أبكاني\n\nيا عينُ قد صار البكا لك عادةً\nتبكين في فرحي وفي أحزاني\n\n#شعر #منقول,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03845,مثلي مثل من دعا ربه طول عمره أن يكسب اليانصيب ولم يشترها كذلك أنا من أتمنى لقياك وخوفي يمنعني من الاقتراب أي جبان صرت وأنا مقاتل بني غشمان,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00588,ايه الرعب ده لما هم مقتنعين خلاص بيحاولوا يسكتوا الناس ليه و جلام من نوعية الاخوان ركبوا وتخويف و ترهيب و اخر قرف,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01810,اكتشفت ان من امبارح للنهاردة خلصت علبة ملح عالفطار والسحور ومش عارفة بالظبط لو عرفوا فالبيت هيعملوا اية 😂🤔,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-52,"""#مقتل سبعة أشخاص إثر #حريق غابات اندلع في منطقة جبلية سياحية جنوبي #الولايات_المتحدة #أ_ف_ب https://t.co/mMqXoe47Mn""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-592,"""الاكتفاء بالتلويح بورقة الحسم العسكري في #تعز، كلما زاد المجتمع الدولي من ضغوطه، يؤكد أن أمد الصراع سيطول أكثر في اليمن#اليمن_سينتصر""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02049,احلفي ده انا مخرجتش انهارده خالص خايف من الحر 😂 😂,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00384,الى كل واحد ماقدر يستوعب كمية معاناة المرأه السعوديه اتمنى يعيد الحلقه مره وثاني عشان الحمار مايفهم الا بالتكرار❤️ #انا_راشده,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02429,"اكتشفتا انو عندي "" Trypophobia ""\nفوبيا الثقوب 😢😭",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1337,شو عملت و قت تركتك حبيبتك. رحت اكلت. لا قصدي شو حسيت وقتها. حسيت بلجوع و رحت اكلت. لك ما هيك قصدي ما طلعت من البيت وهيك. مبلا طلعت جبت اكل و رجعت,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-04167,مين انا يا حزن صدري وارتجافه جيت انا من وين ولوين اتجاهي,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-01631,انا الي اكرههم يحبوني.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02142,💕 الشعر فضفضة عن صادق احساس الحنين حرف حزن وحرف شوق يعجب سامعه,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-01209,هناك شعور لا يكتب ولا يحكى هو يؤلم فقط #غصة,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02837,التايم كله إزعاج ورسائل واتس بحاول قد ما قدر اسوي انفولو 😪😩,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00635,ليش هالفتره عباره عن دموع وحرقت قلب؟!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1158,"""هو ليه مفيش ف حفلة ال graduation فقرة راقصة زي تخرج هاري بوتر و يبقوا couples و نشغل حاجة كلاسيك و كدة""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00053,#ياحمار_مقاطعه_ماهي_حصار مقاطعة أم حصار لا فرق المهم هو موقف ينم عن عداء وضغينة تجاه كيان معين العلة هي الحاسمة وليس الشكل,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
